age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes
1.023046454461126,-1.6000086454402538,-1.3999704661326267,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.464016000568473,0.027493062377346802,0.07615004785929728,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0.23837975637929248,-2.5146300853084163,-0.4798567654298188,0.7922507560739607,1.1507790914763643,-0.4499436443692835,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,0.55109995870476,-1.1194691509635473,-0.7142362329569328,1.5357930122456702,1.1409029294317736,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
1.023046454461126,-0.6853872055720913,-0.4798567654298188,0.7922507560739607,2.34384402883375,-0.4499436443692835,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.7142362329569328,-0.2741669275963179,-0.45622639292694084,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False
-0.5462869417025411,1.1438556741642336,1.3603706359757965,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-0.2263446258965981,-1.1194691509635473,-0.21379576818001317,0.9324730322983409,0.8747147090386544,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False
0.23837975637929248,0.2292342342960711,-1.3999704661326267,0.7922507560739607,-1.2353507832384072,-0.4499436443692835,-2.1711380538389498,0.7663987284695665,1.7008665818906816,1.7074694419062766,1.328544543306118,-1.1194691509635473,-0.33890588437424307,0.9324730322983409,1.4070911498248926,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
-0.5462869417025411,1.1438556741642336,-0.4798567654298188,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-1.238419137394531,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.7142362329569328,0.9324730322983409,1.1409029294317736,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True
1.023046454461126,1.1438556741642336,1.3603706359757965,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,0.03642446420844665,-1.7824668774646413,-1.254791054106298,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
-1.3309536397843746,1.1438556741642336,0.4402569352729889,0.7922507560739607,2.34384402883375,-0.4499436443692835,-2.1711380538389498,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.7142362329569328,-1.179146897517312,-0.45622639292694084,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False
-1.3309536397843746,1.1438556741642336,-0.4798567654298188,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,-1.0544719975025107,1.7688076614016153,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,0.5368649289853663,2.1391129921929997,2.2056558110042497,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
-0.5462869417025411,-0.6853872055720913,-0.4798567654298188,-0.6432494670875735,2.34384402883375,-0.4499436443692835,1.178860115170367,-1.238419137394531,-0.09790798262556814,-0.5406986566036541,0.55109995870476,-0.3992894854413955,-0.7142362329569328,0.027493062377346802,0.07615004785929728,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True
-1.3309536397843746,0.2292342342960711,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,-0.7142362329569328,-0.8774869075436472,-0.19003817253382177,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
-0.5462869417025411,1.1438556741642336,1.3603706359757965,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,0.06219405883392808,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.7142362329569328,1.5357930122456702,1.6732793702180115,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True
-1.3309536397843746,1.1438556741642336,-2.3200841668354344,0.7922507560739607,2.34384402883375,-0.4499436443692835,-1.0544719975025107,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,0.28664469659690645,0.027493062377346802,0.07615004785929728,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False
1.8077131525429595,1.1438556741642336,1.3603706359757965,0.7922507560739607,-1.2353507832384072,0.8964786247660724,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,4.039948182423803,-0.8774869075436472,-0.45622639292694084,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True
1.023046454461126,-1.6000086454402538,-1.3999704661326267,3.663251202397029,1.1507790914763643,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,0.32089018008075637,-0.464016000568473,-0.8774869075436472,-0.7224146133200599,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False
0.23837975637929248,1.1438556741642336,0.4402569352729889,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,0.06219405883392808,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,-0.3992894854413955,-0.7142362329569328,1.2341330222720055,1.1409029294317736,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False
0.23837975637929248,1.1438556741642336,1.3603706359757965,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.21379576818001317,0.3291530523510115,0.6085264886455354,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,False
-0.5462869417025411,0.2292342342960711,0.4402569352729889,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,0.55109995870476,0.32089018008075637,-0.7142362329569328,-1.179146897517312,-0.9886028337131789,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True
1.023046454461126,1.1438556741642336,-0.4798567654298188,0.7922507560739607,-1.2353507832384072,0.8964786247660724,1.178860115170367,0.7663987284695665,-0.09790798262556814,2.831553491161242,0.55109995870476,-0.3992894854413955,1.0373053937622858,-1.4808068874909766,-1.520979274499417,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
-0.5462869417025411,0.2292342342960711,0.4402569352729889,0.7922507560739607,-1.2353507832384072,2.2429008939014285,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,-2.084126867438306,-2.8519203764650123,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True
-1.3309536397843746,1.1438556741642336,1.3603706359757965,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,-1.0544719975025107,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.21379576818001317,0.9324730322983409,1.1409029294317736,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
-0.5462869417025411,0.2292342342960711,-1.3999704661326267,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,1.178860115170367,-0.23601020446248228,-0.997295264883693,0.5833853926513113,-0.2263446258965981,1.0410698456029082,-0.464016000568473,0.3291530523510115,0.34233826825241637,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
-0.5462869417025411,-0.6853872055720913,-0.4798567654298188,-0.6432494670875735,-1.2353507832384072,2.2429008939014285,-3.2878041101753888,-1.238419137394531,-0.997295264883693,-0.5406986566036541,0.55109995870476,1.0410698456029082,1.0373053937622858,-1.4808068874909766,-0.45622639292694084,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False
-1.3309536397843746,-1.6000086454402538,-1.3999704661326267,-0.6432494670875735,-0.04228584588102149,2.2429008939014285,-1.0544719975025107,-0.23601020446248228,0.8014792996325567,0.5833853926513113,1.328544543306118,1.0410698456029082,-0.464016000568473,-0.8774869075436472,-1.254791054106298,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
-1.3309536397843746,-1.6000086454402538,-1.3999704661326267,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,0.7663987284695665,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.7142362329569328,-0.8774869075436472,0.07615004785929728,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False
0.23837975637929248,1.1438556741642336,1.3603706359757965,0.7922507560739607,1.1507790914763643,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,0.32089018008075637,-0.21379576818001317,0.9324730322983409,0.8747147090386544,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True
-0.5462869417025411,-0.6853872055720913,-0.4798567654298188,0.7922507560739607,-1.2353507832384072,2.2429008939014285,-2.1711380538389498,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,-0.2263446258965981,-1.1194691509635473,0.28664469659690645,-0.5758269175699826,-0.45622639292694084,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False
-0.5462869417025411,-0.6853872055720913,-0.4798567654298188,2.227750979235495,-1.2353507832384072,-0.4499436443692835,0.06219405883392808,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,-0.3992894854413955,-0.464016000568473,1.837453002219335,1.1409029294317736,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5462869417025411,1.1438556741642336,-0.4798567654298188,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,0.027493062377346802,-0.19003817253382177,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False
-0.5462869417025411,0.2292342342960711,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,-2.1711380538389498,-0.23601020446248228,1.7008665818906816,-0.5406986566036541,1.328544543306118,-0.3992894854413955,0.7870851613738261,0.027493062377346802,0.34233826825241637,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False
1.8077131525429595,0.2292342342960711,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,0.8964786247660724,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,1.7879660909276653,1.2341330222720055,0.8747147090386544,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True
-1.3309536397843746,1.1438556741642336,1.3603706359757965,3.663251202397029,2.34384402883375,-0.4499436443692835,-3.2878041101753888,-0.23601020446248228,1.7008665818906816,1.7074694419062766,2.1059891279074763,-1.8396488164856992,0.03642446420844665,-0.2741669275963179,0.6085264886455354,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True
0.23837975637929248,1.1438556741642336,1.3603706359757965,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,1.178860115170367,-1.238419137394531,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.21379576818001317,1.837453002219335,1.1409029294317736,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False
-1.3309536397843746,-0.6853872055720913,-0.4798567654298188,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,0.28664469659690645,0.9324730322983409,0.6085264886455354,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False
-1.3309536397843746,1.1438556741642336,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,0.9324730322983409,1.1409029294317736,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False
-1.3309536397843746,1.1438556741642336,1.3603706359757965,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,0.7663987284695665,-0.997295264883693,1.7074694419062766,1.328544543306118,1.0410698456029082,-0.7142362329569328,-0.5758269175699826,0.07615004785929728,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False
1.023046454461126,1.1438556741642336,1.3603706359757965,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,0.7663987284695665,-0.09790798262556814,1.7074694419062766,1.328544543306118,-1.1194691509635473,-0.21379576818001317,-0.8774869075436472,-0.45622639292694084,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False
1.023046454461126,1.1438556741642336,1.3603706359757965,2.227750979235495,-1.2353507832384072,-0.4499436443692835,0.06219405883392808,0.7663987284695665,-0.09790798262556814,0.5833853926513113,-0.2263446258965981,1.0410698456029082,0.16153458040267657,-1.4808068874909766,-1.520979274499417,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True
0.23837975637929248,-0.6853872055720913,-0.4798567654298188,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,-1.0544719975025107,0.7663987284695665,0.8014792996325567,-0.5406986566036541,0.55109995870476,1.0410698456029082,0.7870851613738261,-0.2741669275963179,0.6085264886455354,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True
0.23837975637929248,-1.6000086454402538,-1.3999704661326267,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,0.32089018008075637,-0.464016000568473,0.3291530523510115,-0.19003817253382177,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False
-0.5462869417025411,-0.6853872055720913,-0.4798567654298188,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,-2.2408280703265797,1.7008665818906816,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.7142362329569328,-1.4808068874909766,-0.9886028337131789,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False
-0.5462869417025411,1.1438556741642336,-0.4798567654298188,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,1.7688076614016153,-1.896682547141818,-0.5406986566036541,0.55109995870476,1.0410698456029082,-0.464016000568473,1.2341330222720055,1.1409029294317736,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False
-1.3309536397843746,1.1438556741642336,1.3603706359757965,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,1.837453002219335,1.4070911498248926,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False
-1.3309536397843746,-0.6853872055720913,-0.4798567654298188,-0.6432494670875735,2.34384402883375,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,0.03642446420844665,0.027493062377346802,0.6085264886455354,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False
-0.5462869417025411,0.2292342342960711,0.4402569352729889,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.997295264883693,1.7074694419062766,1.328544543306118,1.0410698456029082,0.28664469659690645,-0.8774869075436472,-0.45622639292694084,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False
1.023046454461126,-1.6000086454402538,-1.3999704661326267,2.227750979235495,-1.2353507832384072,3.5893231630367843,1.178860115170367,-1.238419137394531,1.7008665818906816,-0.5406986566036541,2.1059891279074763,0.32089018008075637,0.03642446420844665,-0.5758269175699826,-0.7224146133200599,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
0.23837975637929248,0.2292342342960711,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,1.328544543306118,0.32089018008075637,-0.21379576818001317,-1.4808068874909766,-1.520979274499417,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
1.8077131525429595,0.2292342342960711,-0.4798567654298188,0.7922507560739607,-0.04228584588102149,2.2429008939014285,-1.0544719975025107,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.21379576818001317,-1.179146897517312,-0.9886028337131789,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
0.23837975637929248,-0.6853872055720913,1.3603706359757965,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,0.7663987284695665,-0.997295264883693,0.5833853926513113,0.55109995870476,1.0410698456029082,-0.7142362329569328,1.5357930122456702,1.6732793702180115,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0.23837975637929248,-1.6000086454402538,-1.3999704661326267,0.7922507560739607,-1.2353507832384072,0.8964786247660724,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.464016000568473,-1.179146897517312,-0.45622639292694084,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False
1.023046454461126,-1.6000086454402538,-1.3999704661326267,0.7922507560739607,-1.2353507832384072,-0.4499436443692835,-1.0544719975025107,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,-0.3992894854413955,-0.21379576818001317,-0.2741669275963179,-0.19003817253382177,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
1.023046454461126,1.1438556741642336,0.4402569352729889,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.41175481279113635,-0.5758269175699826,-0.19003817253382177,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True
-0.5462869417025411,1.1438556741642336,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,0.7663987284695665,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,0.5368649289853663,1.2341330222720055,1.1409029294317736,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,False
-1.3309536397843746,1.1438556741642336,0.4402569352729889,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1.178860115170367,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.28664469659690645,-0.8774869075436472,-0.7224146133200599,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True
-1.3309536397843746,-1.6000086454402538,-1.3999704661326267,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0.06219405883392808,-0.23601020446248228,-0.997295264883693,0.5833853926513113,0.55109995870476,0.32089018008075637,-0.464016000568473,-0.5758269175699826,-0.19003817253382177,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False
